[Fri Jul 27 09:23:12.717960 2018] [php7:notice] [pid 937] [client 127.0.0.1:53088] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:23:12.717972 2018] [php7:notice] [pid 937] [client 127.0.0.1:53088] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:23:12.717981 2018] [php7:notice] [pid 937] [client 127.0.0.1:53088] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:24:14.912266 2018] [php7:notice] [pid 3080] [client 127.0.0.1:53590] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
[Fri Jul 27 09:24:14.912398 2018] [php7:notice] [pid 3080] [client 127.0.0.1:53590] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:24:14.912427 2018] [php7:notice] [pid 3080] [client 127.0.0.1:53590] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:24:14.912474 2018] [php7:notice] [pid 3080] [client 127.0.0.1:53590] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:26:05.258517 2018] [php7:notice] [pid 3079] [client 127.0.0.1:54484] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
[Fri Jul 27 09:26:05.258665 2018] [php7:notice] [pid 3079] [client 127.0.0.1:54484] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:26:05.258696 2018] [php7:notice] [pid 3079] [client 127.0.0.1:54484] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:26:05.258717 2018] [php7:notice] [pid 3079] [client 127.0.0.1:54484] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:27:36.179410 2018] [php7:notice] [pid 3627] [client 127.0.0.1:55226] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
[Fri Jul 27 09:27:36.179465 2018] [php7:notice] [pid 3627] [client 127.0.0.1:55226] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:27:36.179475 2018] [php7:notice] [pid 3627] [client 127.0.0.1:55226] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:27:36.179485 2018] [php7:notice] [pid 3627] [client 127.0.0.1:55226] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:35:09.236217 2018] [php7:notice] [pid 936] [client 127.0.0.1:55348] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
[Fri Jul 27 09:35:09.236311 2018] [php7:notice] [pid 936] [client 127.0.0.1:55348] PHP Notice:  Trying to get property 'description' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 125
[Fri Jul 27 09:35:09.236332 2018] [php7:notice] [pid 936] [client 127.0.0.1:55348] PHP Notice:  Trying to get property 'price' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 126
[Fri Jul 27 09:35:09.236346 2018] [php7:notice] [pid 936] [client 127.0.0.1:55348] PHP Notice:  Trying to get property 'thumb' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 127
[Fri Jul 27 09:41:49.584923 2018] [php7:notice] [pid 938] [client 127.0.0.1:55394] PHP Notice:  Trying to get property 'nom' of non-object in /home/caroline/Code/Boutique-php/catalogue.php on line 124
